pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
4.373668271999995341e+02,4.435550000000000000e+05,9.859999999999999876e-01,1.584000000000000075e+00,9.100000000000000311e-01,-3.650000000000000000e+02,-5.839999999999999636e-01,3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.899999999999999689e-01,-6.150000000000000000e+02,-6.150000000000000000e+02,-3.710000000000000000e+02,0.000000000000000000e+00,3.069999999999999951e-01,-5.099999999999999645e+00,-2.315000000000000113e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.599999999999999881e-02,1.000000000000000000e+00,2.650000000000000133e-01,2.000000000000000000e+00,8.214000000000000000e+03
4.373887801999990188e+02,4.435750000000000000e+05,1.002000000000000002e+00,1.600000000000000089e+00,1.750000000000000000e+00,-3.750000000000000000e+02,-5.999999999999999778e-01,3.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000044e-01,-6.060000000000000000e+02,-6.060000000000000000e+02,-3.740000000000000000e+02,0.000000000000000000e+00,3.069999999999999951e-01,-5.099999999999999645e+00,-2.315000000000000113e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000011e-02,1.000000000000000000e+00,2.650000000000000133e-01,2.200000000000000000e+01,8.214000000000000000e+03
4.374188157999997202e+02,4.436010000000000000e+05,1.046999999999999931e+00,1.618000000000000105e+00,2.169999999999999929e+00,-3.860000000000000000e+02,-6.179999999999999938e-01,3.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.200000000000000067e-01,-5.800000000000000000e+02,-5.800000000000000000e+02,-3.720000000000000000e+02,0.000000000000000000e+00,3.099999999999999978e-01,-3.000000000000000000e+00,-9.410000000000000309e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999999667e-02,1.000000000000000000e+00,2.919999999999999818e-01,2.100000000000000000e+01,8.214000000000000000e+03
4.374373271999993449e+02,4.436210000000000000e+05,1.110000000000000098e+00,1.624000000000000110e+00,3.919999999999999929e+00,-3.900000000000000000e+02,-6.239999999999999991e-01,2.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000006e-01,-5.920000000000000000e+02,-5.920000000000000000e+02,-3.730000000000000000e+02,0.000000000000000000e+00,3.099999999999999978e-01,5.000000000000000278e-02,7.620000000000000384e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999999667e-02,1.000000000000000000e+00,3.009999999999999898e-01,1.300000000000000000e+01,8.214000000000000000e+03
4.374590843000005407e+02,4.436410000000000000e+05,1.177000000000000046e+00,1.602999999999999980e+00,5.250000000000000000e+00,-3.770000000000000000e+02,-6.029999999999999805e-01,1.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.159999999999999920e+00,-5.480000000000000000e+02,-5.480000000000000000e+02,-3.820000000000000000e+02,0.000000000000000000e+00,3.230000000000000093e-01,-5.660000000000000142e+00,-3.497999999999999998e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.280000000000000027e-01,1.000000000000000000e+00,2.889999999999999791e-01,7.000000000000000000e+00,8.214000000000000000e+03
4.374744458999994094e+02,4.436610000000000000e+05,1.227000000000000091e+00,1.576000000000000068e+00,3.220000000000000195e+00,-3.600000000000000000e+02,-5.759999999999999565e-01,1.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.200000000000000067e-01,-5.910000000000000000e+02,-5.910000000000000000e+02,-3.840000000000000000e+02,0.000000000000000000e+00,3.410000000000000253e-01,1.002999999999999936e+01,5.013999999999999568e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999999667e-02,1.000000000000000000e+00,2.800000000000000266e-01,0.000000000000000000e+00,8.214000000000000000e+03
4.375306586999995488e+02,4.437010000000000000e+05,1.358999999999999986e+00,1.596999999999999975e+00,1.610000000000000098e+00,-3.730000000000000000e+02,-5.969999999999999751e-01,1.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.499999999999999556e-01,-5.660000000000000000e+02,-5.660000000000000000e+02,-3.660000000000000000e+02,0.000000000000000000e+00,3.180000000000000049e-01,-6.150000000000000355e+00,-4.722000000000000086e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000488e-02,1.000000000000000000e+00,2.399999999999999911e-01,1.700000000000000000e+01,8.214000000000000000e+03
4.375335510000004433e+02,4.437210000000000000e+05,1.399000000000000021e+00,1.584000000000000075e+00,-9.699999999999999734e-01,-3.650000000000000000e+02,-5.839999999999999636e-01,1.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.999999999999999778e-01,-5.840000000000000000e+02,-5.840000000000000000e+02,-3.600000000000000000e+02,0.000000000000000000e+00,3.049999999999999933e-01,-9.269999999999999574e+00,-4.903000000000000136e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.089999999999999913e-01,1.000000000000000000e+00,2.660000000000000142e-01,1.300000000000000000e+01,8.214000000000000000e+03
4.375516284999994241e+02,4.437410000000000000e+05,1.437999999999999945e+00,1.560000000000000053e+00,7.700000000000000178e-01,-3.500000000000000000e+02,-5.600000000000000533e-01,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.140000000000000124e+00,-5.090000000000000000e+02,-5.090000000000000000e+02,-3.540000000000000000e+02,0.000000000000000000e+00,3.350000000000000200e-01,2.209999999999999964e+00,6.980000000000000093e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.580000000000000016e-01,1.000000000000000000e+00,2.770000000000000240e-01,1.000000000000000000e+01,8.214000000000000000e+03
4.375709934999995312e+02,4.437610000000000000e+05,1.443000000000000060e+00,1.534000000000000030e+00,-5.500000000000000444e-01,-3.340000000000000000e+02,-5.340000000000000302e-01,6.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.790000000000000036e+00,-5.240000000000000000e+02,-5.240000000000000000e+02,-3.510000000000000000e+02,0.000000000000000000e+00,3.320000000000000173e-01,-1.300000000000000044e-01,-5.820000000000000173e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.099999999999999672e-02,1.000000000000000000e+00,2.489999999999999991e-01,8.000000000000000000e+00,8.214000000000000000e+03
