pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
2.024144320000050357e+01,2.643100000000000000e+04,1.225000000000000089e+00,1.939000000000000057e+00,9.799999999999999822e-01,-5.870000000000000000e+02,-9.389999999999999458e-01,4.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.719999999999999973e+00,5.800000000000000000e+01,5.800000000000000000e+01,-2.200000000000000000e+01,0.000000000000000000e+00,2.800000000000000266e-01,-5.209999999999999964e+00,-2.731000000000000094e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.400000000000000022e-02,1.000000000000000000e+00,2.169999999999999984e-01,5.000000000000000000e+00,2.200000000000000000e+01
2.030247400000007474e+01,2.647100000000000000e+04,1.066000000000000059e+00,1.937999999999999945e+00,-5.379999999999999893e+00,-5.860000000000000000e+02,-9.379999999999999449e-01,6.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.649999999999999911e+00,8.000000000000000000e+01,8.000000000000000000e+01,-2.300000000000000000e+01,0.000000000000000000e+00,2.760000000000000231e-01,-1.270000000000000018e+00,3.849000000000000199e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-03,1.000000000000000000e+00,2.020000000000000129e-01,8.000000000000000000e+00,2.200000000000000000e+01
2.030642299999999523e+01,2.649100000000000000e+04,1.020000000000000018e+00,1.947000000000000064e+00,-2.790000000000000036e+00,-5.920000000000000000e+02,-9.469999999999999529e-01,6.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.200000000000000067e-01,1.800000000000000000e+01,1.800000000000000000e+01,-2.100000000000000000e+01,0.000000000000000000e+00,2.580000000000000071e-01,-1.871000000000000085e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.599999999999999881e-02,1.000000000000000000e+00,1.960000000000000075e-01,1.000000000000000000e+01,2.200000000000000000e+01
2.032413640000049782e+01,2.651100000000000000e+04,9.649999999999999689e-01,1.959999999999999964e+00,-3.140000000000000124e+00,-6.000000000000000000e+02,-9.599999999999999645e-01,7.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.919999999999999929e+00,-8.500000000000000000e+01,-8.500000000000000000e+01,-1.400000000000000000e+01,0.000000000000000000e+00,2.869999999999999774e-01,-1.870000000000000107e+00,-1.389999999999999916e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.539999999999999980e-01,1.000000000000000000e+00,1.930000000000000049e-01,1.300000000000000000e+01,2.200000000000000000e+01
2.034450300000025891e+01,2.653100000000000000e+04,9.709999999999999742e-01,1.983999999999999986e+00,6.089999999999999858e+00,-6.150000000000000000e+02,-9.839999999999999858e-01,5.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,-1.000000000000000000e+01,-1.000000000000000000e+01,-8.000000000000000000e+00,0.000000000000000000e+00,2.580000000000000071e-01,-2.157999999999999829e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.570000000000000062e-01,1.000000000000000000e+00,1.869999999999999996e-01,1.500000000000000000e+01,2.200000000000000000e+01
2.038798839999981283e+01,2.657100000000000000e+04,9.250000000000000444e-01,2.052999999999999936e+00,7.700000000000000178e-01,-6.580000000000000000e+02,-1.052999999999999936e+00,7.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.999999999999999778e-01,1.400000000000000000e+01,1.400000000000000000e+01,-6.000000000000000000e+00,0.000000000000000000e+00,2.449999999999999956e-01,-2.571000000000000085e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.749999999999999889e-01,1.000000000000000000e+00,1.809999999999999942e-01,1.500000000000000000e+01,2.200000000000000000e+01
2.040795760000037262e+01,2.659100000000000000e+04,9.150000000000000355e-01,2.092999999999999972e+00,8.000000000000000167e-02,-6.830000000000000000e+02,-1.092999999999999972e+00,7.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.999999999999999778e-01,1.000000000000000000e+01,1.000000000000000000e+01,-6.000000000000000000e+00,0.000000000000000000e+00,2.740000000000000213e-01,-8.009999999999999787e+00,-5.651000000000000467e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-02,1.000000000000000000e+00,1.799999999999999933e-01,1.600000000000000000e+01,2.200000000000000000e+01
2.042431269999906363e+01,2.661100000000000000e+04,8.990000000000000213e-01,2.138999999999999790e+00,-4.099999999999999756e-01,-7.120000000000000000e+02,-1.139000000000000012e+00,8.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.399999999999999911e-01,1.600000000000000000e+01,1.600000000000000000e+01,-6.000000000000000000e+00,0.000000000000000000e+00,4.349999999999999978e-01,1.623999999999999844e+01,5.090000000000000080e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.400000000000000244e-02,1.000000000000000000e+00,7.409999999999999920e-01,3.000000000000000000e+00,2.200000000000000000e+01
2.044584570000006352e+01,2.663100000000000000e+04,9.040000000000000258e-01,2.176000000000000156e+00,1.959999999999999964e+00,-7.350000000000000000e+02,-1.175999999999999934e+00,7.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-02,-1.400000000000000000e+01,-1.400000000000000000e+01,-5.000000000000000000e+00,0.000000000000000000e+00,2.630000000000000115e-01,-1.569999999999999929e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000122e-02,1.000000000000000000e+00,1.469999999999999918e-01,1.100000000000000000e+01,2.200000000000000000e+01
2.050818119999894407e+01,2.667100000000000000e+04,8.199999999999999512e-01,2.261000000000000121e+00,-1.389999999999999902e+00,-7.880000000000000000e+02,-1.260999999999999899e+00,9.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000311e-01,-4.300000000000000000e+01,-4.300000000000000000e+01,-2.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000089e-01,-1.746000000000000085e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.220000000000000029e-01,1.000000000000000000e+00,1.529999999999999971e-01,1.900000000000000000e+01,2.200000000000000000e+01
2.050854570000046806e+01,2.669100000000000000e+04,9.230000000000000426e-01,2.298999999999999932e+00,-2.700000000000000178e-01,-8.120000000000000000e+02,-1.298999999999999932e+00,9.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.229999999999999982e+00,6.100000000000000000e+01,6.100000000000000000e+01,-4.000000000000000000e+00,0.000000000000000000e+00,2.349999999999999867e-01,-2.860000000000000142e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.400000000000000022e-02,1.000000000000000000e+00,1.710000000000000131e-01,1.700000000000000000e+01,2.200000000000000000e+01
