pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
4.527296795000002021e+02,4.589010000000000000e+05,4.239999999999999880e-01,1.528000000000000025e+00,-3.490000000000000213e+00,-3.300000000000000000e+02,-5.280000000000000249e-01,7.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.219999999999999973e+00,-6.860000000000000000e+02,-6.860000000000000000e+02,-4.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.527352009999995062e+02,4.589210000000000000e+05,3.350000000000000200e-01,1.610000000000000098e+00,-2.720000000000000195e+00,-3.810000000000000000e+02,-6.099999999999999867e-01,8.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,-6.640000000000000000e+02,-6.640000000000000000e+02,-4.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-03,1.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,8.210000000000000000e+03
4.527544588999990083e+02,4.589410000000000000e+05,3.069999999999999951e-01,1.707000000000000073e+00,5.600000000000000533e-01,-4.420000000000000000e+02,-7.069999999999999618e-01,8.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000009e+00,-6.800000000000000000e+02,-6.800000000000000000e+02,-4.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,8.210000000000000000e+03
4.527778954000004887e+02,4.589610000000000000e+05,3.029999999999999916e-01,1.770999999999999908e+00,2.450000000000000178e+00,-4.820000000000000000e+02,-7.710000000000000187e-01,8.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000071e+00,-6.960000000000000000e+02,-6.960000000000000000e+02,-4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.528140865000004851e+02,4.590010000000000000e+05,4.480000000000000093e-01,1.989999999999999991e+00,5.179999999999999716e+00,-6.190000000000000000e+02,-9.899999999999999911e-01,9.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000044e-01,-6.850000000000000000e+02,-6.850000000000000000e+02,-4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.528323665999996592e+02,4.590210000000000000e+05,5.729999999999999538e-01,2.121999999999999886e+00,5.250000000000000000e+00,-7.010000000000000000e+02,-1.122000000000000108e+00,9.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.399999999999999467e-01,-7.120000000000000000e+02,-7.120000000000000000e+02,-4.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.528529856999994081e+02,4.590410000000000000e+05,7.259999999999999787e-01,2.237999999999999989e+00,6.299999999999999822e+00,-7.740000000000000000e+02,-1.237999999999999989e+00,8.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.709999999999999964e+00,-7.550000000000000000e+02,-7.550000000000000000e+02,-4.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.528732177999991109e+02,4.590610000000000000e+05,9.110000000000000320e-01,2.302000000000000046e+00,6.860000000000000320e+00,-8.140000000000000000e+02,-1.302000000000000046e+00,7.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000178e-01,-6.940000000000000000e+02,-6.940000000000000000e+02,-4.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.999999999999999320e-03,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.529334973000004538e+02,4.591010000000000000e+05,1.254000000000000004e+00,2.338999999999999968e+00,7.980000000000000426e+00,-8.370000000000000000e+02,-1.338999999999999968e+00,5.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.299999999999999822e-01,-7.000000000000000000e+02,-7.000000000000000000e+02,-4.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.299999999999999940e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,8.210000000000000000e+03
4.529401753999991342e+02,4.591210000000000000e+05,1.403000000000000025e+00,2.341000000000000192e+00,7.700000000000000178e+00,-8.380000000000000000e+02,-1.340999999999999970e+00,4.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000178e-01,-6.870000000000000000e+02,-6.870000000000000000e+02,-4.190000000000000000e+02,0.000000000000000000e+00,3.930000000000000160e-01,2.899999999999999911e+00,-7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000122e-02,1.000000000000000000e+00,2.210000000000000020e-01,1.000000000000000000e+00,8.214000000000000000e+03
