pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
141.3897,300531,-0.38,0.133,-1.78,292,0.467,357,0,0,0,0.25,-56,-56,-13,0,0.268,-2.01,0.7703,0,0,-0.004,1,0.064,1,22
141.4058,300551,-0.356,0.23,-1.43,231,0.37,399,0,0,0,0.25,-58,-58,-23,0,0.271,-18.49,-1,0,0,0,1,0.028,2,22
141.4564,300591,-0.122,0.485,4.73,72,0.115,314,0,0,0,0.25,-60,-60,-25,0,0.271,-8.05,-0.2337,0,0,0.009,1,0.063,0,22
141.4666,300611,0.035,0.538,9.55,39,0.062,154,0,0,0,-0.17,-39,-39,-2,0,0.265,-16.3,-1,0,0,0.021,1,0.079,0,22
141.4932,300631,0.166,0.485,9.27,72,0.115,44,0,0,0,-1.01,3,3,29,0,0.265,-16.3,-1,0,0,0.017,1,0.079,20,22
141.5046,300651,0.299,0.643,8.71,-27,-0.043,65,0,0,0,-0.8,-8,-8,-70,0,0.258,-13.53,-0.5969,0,0,0.064,1,0.105,0,22
141.5665,300691,0.596,0.77,6.34,-106,-0.17,-6,0,0,0,-0.87,-12,-12,-70,0,0.263,-20.63,-1,0,0,0.013,1,0.07,1,22
141.5682,300711,0.741,0.79,6.34,-119,-0.19,-85,0,0,0,-0.31,-42,-42,-66,0,0.268,-14.76,-0.7163,0,0,-0.017,1,0.049,2,22
141.5879,300731,0.882,0.93,5.15,-206,-0.33,-64,0,0,0,-1.78,33,33,-36,0,0.275,-15.27,-1,0,0,-0.171,1,0.059,1,22
141.6135,300751,1.029,0.861,3.47,-163,-0.261,-167,0,0,0,-1.29,12,12,-39,0,0.276,-13.19,-0.8312,0,0,-0.047,1,0.053,2,22
141.648,300791,1.253,0.733,2.84,-83,-0.133,-383,0,0,0,-0.52,-18,-18,-37,0,0.283,-16.9,-1,0,0,-0.068,1,0.054,21,22
141.6691,300811,1.337,0.757,2.49,-98,-0.157,-421,0,0,0,-0.8,-3,-3,23,0,0.284,-1.05,1,0,0,-0.056,1,0.084,0,22
141.6875,300831,1.383,0.786,2.63,-116,-0.186,-439,0,0,0,-0.94,2,2,-47,0,0.288,-21.09,-1,0,0,-0.068,1,0.042,2,22
141.7057,300851,1.434,0.445,-0.24,97,0.155,-617,0,0,0,-0.94,13,13,-116,0,0.249,-34.19,-1,0,0,-0.103,1,0.062,1,22
141.7633,300891,1.381,-0.102,-2.48,439,0.702,-907,0,0,0,-1.85,64,64,-35,0,0.3,-19.74,-1,0,0,-0.086,1,0.033,1,22
141.7664,300911,1.279,-0.318,-8.98,574,0.918,-866,0,0,0,-0.38,11,11,-14,0,0.287,-31.62,-1,0,0,-0.094,1,0.048,2,22
141.7845,300931,1.115,-0.387,-7.79,617,0.987,-832,0,0,0,-0.73,44,44,17,0,0.287,-27.65,-1,0,0,-0.064,1,0.05,1,22
141.8026,300951,0.903,-0.248,-11.15,530,0.848,-537,0,0,0,-0.52,36,36,11,0,0.267,-20.65,-1,0,0,-0.107,1,0.092,0,22
141.8496,300991,0.348,-0.238,-11.71,524,0.838,-168,0,0,0,-1.01,63,63,8,0,0.256,-23.34,-1,0,0,-0.051,1,0.086,1,22
141.8689,301011,0.107,-0.235,-8.98,522,0.835,-63,0,0,0,1.08,-42,-42,10,0,0.258,-22.05,-1,0,0,-0.068,1,0.078,1,22
141.8834,301031,-0.072,-0.221,-6.74,513,0.821,32,0,0,0,0.46,-11,-11,10,0,0.258,-22.05,-1,0,0,-0.111,1,0.078,21,22
141.9006,301051,-0.272,-0.173,-5.41,483,0.773,156,0,0,0,0.18,3,3,11,0,0.305,16.23,1,0,0,-0.026,1,0.054,0,22
141.9506,301091,-0.43,-0.037,0.11,398,0.637,249,0,0,0,1.15,-66,-66,-14,0,0.254,-20.19,-1,0,0,0,1,0.102,20,22
