pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
670.7297,687621,1.866,4.678,13.04,-2549,-4.078,1595,0,0,0,-1.05,2257,2257,1204,0,0.535,8.03,0.1083,0,0,0.278,1,0.212,9,20502
670.7445,687641,1.618,4.603,15.14,-2502,-4.003,1595,0,0,0,-0.21,2251,2251,1226,0,0.66,34.39,-0.0092,0,0,0.081,1,0.61,15,20502
670.7633,687661,1.65,4.659,-12.76,-2537,-4.059,2224,0,0,0,-3.08,2355,2355,1200,0,0.702,36.35,0.0044,0,0,0.5,1,0.588,11,20502
670.8234,687701,1.907,4.333,7.17,-2333,-3.733,1473,0,0,0,-3.64,2327,2327,1264,0,0,0,0,0,0,0.338,1,0,15,20498
670.8271,687721,1.843,4.226,7.03,-2266,-3.626,1403,0,0,0,-2.03,2320,2320,1277,0,0.72,36.1,0.0107,0,0,0.051,1,0.592,16,20502
670.8505,687741,2.073,4.094,5.63,-2184,-3.494,1250,0,0,0,2.38,2142,2142,1312,0,0,0,0,0,0,0.282,1,0,18,20498
670.8698,687761,1.895,4.008,5.63,-2130,-3.408,1263,0,0,0,-0.7,2248,2248,1321,0,0,0,0,0,0,0.53,1,0,11,20498
670.9219,687801,1.965,3.89,-6.89,-2056,-3.29,1406,0,0,0,-1.26,2273,2273,1287,0,0,0,0,0,0,0.381,1,0,15,20498
670.9261,687821,1.915,3.765,8.92,-1978,-3.165,1006,0,0,0,-1.47,2336,2336,1292,0,0,0,0,0,0,0.06,1,0,17,20498
670.9506,687841,1.949,3.656,-0.1,-1910,-3.056,1116,0,0,0,2.38,2159,2159,1311,0,0,0,0,0,0,0.299,1,0,18,20498
670.9632,687861,2.004,3.539,-8.35,-1837,-2.939,1118,0,0,0,6.22,1940,1940,1325,0,0,0,0,0,0,0.406,1,0,3,20498
671.0094,687901,2.25,3.278,5.49,-1674,-2.678,564,0,0,0,-0.7,2281,2281,1326,0,0,0,0,0,0,0.167,1,0,4,20498
671.0294,687921,2.223,3.133,3.95,-1583,-2.533,498,0,0,0,0.21,2213,2213,1332,0,0,0,0,0,0,0.047,1,0,5,20498
671.048,687941,2.181,2.974,-15.91,-1484,-2.374,771,0,0,0,9.44,1743,1743,1338,0,0,0,0,0,0,0.376,1,0,5,20498
671.0692,687961,2.326,2.811,2.69,-1382,-2.211,308,0,0,0,-0.07,2227,2227,1338,0,0,0,0,0,0,0.231,1,0,5,20498
671.1077,688001,2.097,2.504,-5.35,-1190,-1.904,369,0,0,0,1.33,2186,2186,1346,0,0,0,0,0,0,0.03,1,0,5,20498
671.1249,688021,2.213,2.373,1.23,-1108,-1.773,115,0,0,0,3.98,2091,2091,1354,0,0,0,0,0,0,0.103,1,0,5,20498
671.1432,688041,2.042,2.226,-0.03,-1016,-1.626,55,0,0,0,-2.94,2425,2425,1362,0,0,0,0,0,0,0.406,1,0,5,20498
671.1622,688061,1.981,2.07,-6.47,-919,-1.47,171,0,0,0,1.4,2228,2228,1364,0,0,0,0,0,0,0.137,1,0,5,20498
671.2077,688101,1.983,1.771,-2.48,-732,-1.171,-61,0,0,0,4.47,2101,2101,1377,0,0,0,0,0,0,0.077,1,0,5,20498
671.2258,688121,1.627,1.642,-6.05,-651,-1.042,130,0,0,0,-3.01,2472,2472,1384,0,0,0,0,0,0,0.342,1,0,5,20498
671.247,688141,1.561,1.536,-13.53,-585,-0.936,228,0,0,0,-0.42,2322,2322,1389,0,0,0,0,0,0,0.145,1,0,5,20498
671.2649,688161,1.476,1.438,-6.54,-524,-0.838,104,0,0,0,-1.33,2371,2371,1391,0,0,0,0,0,0,0.017,1,0,5,20498
671.3219,688201,1.275,1.296,-7.1,-435,-0.696,141,0,0,0,-0.28,2321,2321,1397,0,0,0,0,0,0,0.056,1,0,5,20498
671.3247,688221,1.166,1.24,-6.4,-400,-0.64,145,0,0,0,5.38,2034,2034,1397,0,0,0,0,0,0,0.128,1,0,5,20498
671.3422,688241,1.093,1.21,-0.52,-381,-0.61,119,0,0,0,0.84,2271,2271,1398,0,0,0,0,0,0,0.227,1,0,5,20498
671.3613,688261,0.825,1.195,4.3,-372,-0.595,134,0,0,0,-1.54,2390,2390,1394,0,0,0,0,0,0,0.043,1,0,5,20498
671.4081,688301,0.65,1.186,-2.69,-366,-0.586,365,0,0,0,-2.45,2435,2435,1404,0,0,0,0,0,0,0.013,1,0,5,20498
671.4253,688321,0.614,1.19,-7.17,-369,-0.59,517,0,0,0,4.54,2085,2085,1405,0,0,0,0,0,0,0.021,1,0,5,20498
671.4444,688341,0.615,1.195,-5.63,-372,-0.595,472,0,0,0,-1.47,2371,2371,1407,0,0,0,0,0,0,0.021,1,0,5,20498
671.4624,688361,0.606,1.206,2.41,-379,-0.606,335,0,0,0,-0.56,2328,2328,1403,0,0,0,0,0,0,0.201,1,0,5,20498
671.5107,688401,0.496,1.261,0.25,-413,-0.661,487,0,0,0,0.98,2275,2275,1401,0,0,0,0,0,0,-0.009,1,0,5,20498
671.5266,688421,0.486,1.288,-0.59,-430,-0.688,531,0,0,0,-0.84,2363,2363,1404,0,0,0,0,0,0,-0.068,1,0,5,20498
671.5435,688441,0.561,1.318,1.16,-449,-0.718,463,0,0,0,-0,2299,2299,1408,0,0,0,0,0,0,-0.021,1,0,5,20498
671.5623,688461,0.619,1.344,1.79,-465,-0.744,447,0,0,0,-0.07,2325,2325,1410,0,0,0,0,0,0,-0.026,1,0,5,20498
671.6224,688501,0.818,1.336,2.27,-460,-0.736,299,0,0,0,0.91,2262,2262,1412,0,0,0,0,0,0,-0.09,1,0,5,20498
671.6254,688521,0.814,1.33,2.55,-456,-0.73,273,0,0,0,-2.87,2455,2455,1406,0,0,0,0,0,0,-0.15,1,0,5,20498
671.6479,688541,0.868,1.32,0.88,-450,-0.72,269,0,0,0,-0.63,2376,2376,1398,0,0,0,0,0,0,-0.115,1,0,5,20498
671.6634,688561,0.881,1.315,-0.17,-447,-0.715,280,0,0,0,-2.1,2475,2475,1391,0,0,0,0,0,0,-0.145,1,0,5,20498
671.7084,688601,0.927,1.283,1.37,-427,-0.683,210,0,0,0,-1.96,2452,2452,1401,0,0,0,0,0,0,-0.133,1,0,5,20498
671.7274,688621,0.915,1.266,-1.22,-416,-0.666,246,0,0,0,2.1,2243,2243,1399,0,0,0,0,0,0,-0.043,1,0,5,20498
671.7447,688641,0.906,1.248,0.6,-405,-0.648,215,0,0,0,-0.7,2376,2376,1398,0,0,0,0,0,0,-0.167,1,0,5,20498
671.7652,688661,0.903,1.221,-3.32,-388,-0.621,262,0,0,0,0.84,2299,2299,1398,0,0,0,0,0,0,-0.167,1,0,5,20498
671.8224,688701,0.874,1.171,-3.46,-357,-0.571,252,0,0,0,-0,2336,2336,1398,0,0,0,0,0,0,-0.128,1,0,5,20498
671.8317,688721,0.855,1.154,-0.03,-346,-0.554,196,0,0,0,-0.63,2366,2366,1397,0,0,0,0,0,0,-0.094,1,0,5,20498
671.8468,688741,0.854,1.139,-1.57,-337,-0.539,213,0,0,0,1.33,2252,2252,1401,0,0,0,0,0,0,-0.133,1,0,5,20498
671.8639,688761,0.84,1.115,-0.1,-322,-0.515,183,0,0,0,1.05,2277,2277,1400,0,0,0,0,0,0,-0.094,1,0,5,20498
671.9115,688801,0.84,1.082,1.37,-301,-0.482,129,0,0,0,1.05,2256,2256,1397,0,0,0,0,0,0,-0.09,1,0,5,20498
671.9286,688821,0.826,1.069,-1.22,-293,-0.469,178,0,0,0,0.42,2270,2270,1399,0,0,0,0,0,0,-0.162,1,0,6,20498
671.9489,688841,0.866,1.048,1.58,-280,-0.448,89,0,0,0,-0.7,2330,2330,1397,0,0.374,-10.14,-1,0,0,-0.034,1,0.048,2,20502
671.9682,688861,0.813,1.032,-2.97,-270,-0.432,197,0,0,0,-0.49,2319,2319,1395,0,0,0,0,0,0,-0.021,1,0.161,3,20498
672.0239,688901,0.831,0.987,-0.87,-242,-0.387,117,0,0,0,0.28,2287,2287,1398,0,0.346,-14.19,-1,0,0,-0.269,1,0.06,2,20502
672.0284,688921,0.838,0.968,0.6,-230,-0.368,80,0,0,0,1.68,2222,2222,1396,0,0,0,0,0,0,-0.184,1,0.04,2,20498
672.0494,688941,0.825,0.944,-2.41,-215,-0.344,118,0,0,0,-0.77,2339,2339,1400,0,0.343,-2.01,0.0096,0,0,-0.043,1,0.077,0,20502
672.0691,688961,0.82,0.926,-1.01,-204,-0.326,82,0,0,0,1.61,2233,2233,1398,0,0.371,11.24,0.8791,0,0,0.004,1,0.073,2,20502
672.1077,689001,0.814,0.885,1.51,-178,-0.285,-0,0,0,0,0.14,2293,2293,1401,0,0.339,-3.88,0.1228,0,0,-0.184,1,0.068,1,20502
672.126,689021,0.856,0.861,3.32,-163,-0.261,-69,0,0,0,-0.14,2285,2285,1402,0,0,0,0,0,0,-0.227,1,0,4,20498
672.1486,689041,0.853,0.845,0.53,-153,-0.245,-21,0,0,0,-0.07,2300,2300,1398,0,0,0,0,0,0,-0.086,1,0,1,20498
672.1615,689061,0.837,0.811,-2.41,-132,-0.211,25,0,0,0,0.49,2269,2269,1401,0,0,0,0,0,0,-0.09,1,0,2,20498
672.2273,689101,0.825,0.76,-1.64,-100,-0.16,-11,0,0,0,1.12,2235,2235,1402,0,0,0,0,0,0,-0.056,1,0,2,20498
672.2278,689121,0.826,0.736,2.83,-85,-0.136,-126,0,0,0,0.14,2286,2286,1401,0,0,0,0,0,0,-0.188,1,0,2,20498
672.2484,689141,0.876,0.717,1.51,-73,-0.117,-123,0,0,0,2.17,2184,2184,1402,0,0,0,0,0,0,-0.239,1,0,3,20498
672.2686,689161,0.789,0.69,2.55,-56,-0.09,-123,0,0,0,-1.68,2384,2384,1401,0,0,0,0,0,0,-0.051,1,0,0,20498
672.3081,689201,0.796,0.651,-0.73,-32,-0.051,-89,0,0,0,-0.91,2350,2350,1400,0,0,0,0,0,0,-0.009,1,0,4,20498
672.3298,689221,0.771,0.627,-3.11,-17,-0.027,-33,0,0,0,0.56,2282,2282,1401,0,0,0,0,0,0,0.004,1,0,24,20498
672.3445,689241,0.704,0.61,-1.01,-6,-0.01,-52,0,0,0,-0.98,2356,2356,1399,0,0,0,0,0,0,-0.017,1,0,2,20498
672.3668,689261,0.698,0.595,-1.29,3,0.005,-37,0,0,0,0.77,2276,2276,1405,0,0,0,0,0,0,-0.103,1,0,3,20498
672.4075,689301,0.622,0.576,0.04,15,0.024,-40,0,0,0,2.45,2180,2180,1407,0,0,0,0,0,0,-0.064,1,0,2,20498
672.428,689321,0.575,0.574,-3.6,16,0.026,71,0,0,0,-1.12,2354,2354,1404,0,0,0,0,0,0,-0.064,1,0,1,20498
672.4447,689341,0.575,0.579,1.92,13,0.021,-41,0,0,0,0.84,2272,2272,1405,0,0,0,0,0,0,-0.073,1,0,1,20498
672.4647,689361,0.538,0.579,-2.55,13,0.021,78,0,0,0,-0.77,2342,2342,1406,0,0,0,0,0,0,-0.009,1,0,4,20498
672.51,689401,0.462,0.595,-1.5,3,0.005,111,0,0,0,0.49,2272,2272,1406,0,0,0,0,0,0,0.009,1,0,0,20498
672.53,689421,0.45,0.61,0.6,-6,-0.01,93,0,0,0,-0,2308,2308,1404,0,0,0,0,0,0,-0.026,1,0,3,20498
672.5474,689441,0.44,0.624,-0.24,-15,-0.024,128,0,0,0,1.75,2201,2201,1405,0,0,0,0,0,0,-0.004,1,0,0,20498
672.5672,689461,0.451,0.646,1.02,-29,-0.046,104,0,0,0,-1.19,2352,2352,1404,0,0,0,0,0,0,0,1,0,3,20498
672.6093,689501,0.537,0.674,2.9,-46,-0.074,32,0,0,0,-1.19,2350,2350,1404,0,0,0,0,0,0,0,1,0,22,20498
672.6317,689521,0.613,0.678,1.86,-49,-0.078,17,0,0,0,1.89,2196,2196,1403,0,0.698,36.39,-0.0089,0,0,0,1,0.59,15,20502
672.6479,689541,0.666,0.68,3.88,-50,-0.08,-65,0,0,0,-1.89,2393,2393,1405,0,0,0,0,0,0,0,1,0,4,20498
672.665,689561,0.761,0.667,2.06,-42,-0.067,-96,0,0,0,2.31,2192,2192,1405,0,0,0,0,0,0,0,1,0,24,20498
672.7271,689601,0.867,0.614,-1.01,-9,-0.014,-134,0,0,0,1.68,2244,2244,1410,0,0,0,0,0,0,0,1,0,18,20498
672.7275,689621,0.857,0.578,0.6,14,0.022,-195,0,0,0,-1.75,2418,2418,1411,0,0,0,0,0,0,0,1,0,2,20498
672.7473,689641,0.901,0.554,-1.5,29,0.046,-190,0,0,0,-2.17,2469,2469,1413,0,0,0,0,0,0,0.017,1,0,3,20498
672.7686,689661,0.851,0.517,-1.85,52,0.083,-182,0,0,0,-0,2363,2363,1414,0,0,0,0,0,0,0.021,1,0,23,20498
672.8219,689701,0.786,0.459,-0.31,88,0.141,-205,0,0,0,0.42,2354,2354,1419,0,0,0,0,0,0,0.073,1,0,19,20498
672.8273,689721,0.749,0.437,-1.85,102,0.163,-166,0,0,0,-1.19,2437,2437,1419,0,0,0,0,0,0,0.009,1,0,2,20498
