pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
23.60439,182731,0.731,0.744,0.95,-90,-0.144,-5,0,0,0,0.39,211,211,138,0,0.272,-25.66,-1,0,0,-0.051,1,0.147,10,22
23.60825,182751,0.772,0.837,2.42,-148,-0.237,-2,0,0,0,0.18,221,221,107,0,0.283,-17.25,-1,0,0,-0.013,1,0.148,10,22
23.62749,182771,0.784,0.73,1.72,-81,-0.13,-66,0,0,0,-0.24,240,240,140,0,0.273,-22.98,-1,0,0,0.009,1,0.16,9,22
23.65508,182791,0.79,0.622,-0.66,-14,-0.022,-95,0,0,0,0.25,214,214,168,0,0.269,-23.26,-1,0,0,-0.038,1,0.175,9,22
23.68809,182831,0.779,0.632,-1.08,-20,-0.032,-74,0,0,0,-0.1,231,231,174,0,0.264,-22.18,-1,0,0,-0.064,1,0.175,9,22
23.71057,182851,0.782,0.725,-2.06,-78,-0.125,1,0,0,0,0.73,194,194,162,0,0.282,-20.24,-1,0,0,-0.068,1,0.15,10,22
23.72406,182871,0.738,0.667,-1.99,-42,-0.067,-9,0,0,0,0.66,199,199,231,0,0.264,-22.9,-1,0,0,-0.034,1,0.183,9,22
23.74286,182891,0.697,0.629,-1.57,-18,-0.029,-16,0,0,0,-0.17,241,241,249,0,0.275,-23.14,-1,0,0,0.004,1,0.161,9,22
23.79947,182931,0.587,0.501,-3.66,62,0.099,11,0,0,0,0.04,231,231,253,0,0.264,-24.78,-1,0,0,0.004,1,0.176,8,22
23.81114,182951,0.529,0.562,-3.66,24,0.038,86,0,0,0,-0.1,237,237,230,0,0.28,-15,-0.9941,0,0,-0.017,1,0.181,8,22
23.82942,182971,0.459,0.622,-3.8,-14,-0.022,175,0,0,0,0.11,225,225,190,0,0.281,-19.24,-1,0,0,-0.013,1,0.175,8,22
23.84744,182991,0.389,0.587,-3.24,8,0.013,187,0,0,0,1.15,171,171,230,0,0.263,-20.45,-1,0,0,0,1,0.185,8,22
23.89175,183031,0.261,0.87,-1.08,-169,-0.27,413,0,0,0,0.46,205,205,255,0,0.268,-24.86,-1,0,0,-0.03,1,0.179,8,22
23.90967,183051,0.22,0.818,-0.31,-136,-0.218,392,0,0,0,1.36,160,160,254,0,0.263,-20.08,-1,0,0,-0.128,1,0.174,9,22
23.92768,183071,0.21,0.757,0.46,-98,-0.157,347,0,0,0,0.94,182,182,253,0,0.269,-24.71,-1,0,0,-0.034,1,0.169,9,22
23.94859,183091,0.222,0.885,2.14,-178,-0.285,390,0,0,0,1.5,154,154,165,0,0.279,-12.12,-0.7829,0,0,0.009,1,0.178,9,22
24.00507,183131,0.278,0.928,3.54,-205,-0.328,358,0,0,0,0.8,178,178,112,0,0.269,-18.42,-1,0,0,0.004,1,0.183,7,22
24.00652,183151,0.318,0.923,3.61,-202,-0.323,328,0,0,0,1.08,165,165,123,0,0.27,-14.42,-0.7617,0,0,0.004,1,0.198,6,22
24.02874,183171,0.364,0.829,2.7,-143,-0.229,253,0,0,0,0.73,183,183,160,0,0.271,-12.42,-0.5387,0,0,0,1,0.213,4,22
24.04453,183191,0.418,1.099,2.7,-312,-0.499,392,0,0,0,0.87,177,177,83,0,0.274,-16.23,-0.9136,0,0,0.021,1,0.193,6,22
24.0877,183231,0.531,1.173,3.26,-358,-0.573,363,0,0,0,0.66,183,183,71,0,0.28,-8.87,-0.3293,0,0,0.098,1,0.212,4,22
24.10811,183251,0.578,1.213,4.73,-383,-0.613,324,0,0,0,-0.52,241,241,65,0,0.273,-11.54,-0.4791,0,0,0.043,1,0.214,4,22
24.1245,183271,0.597,1.091,3.96,-307,-0.491,257,0,0,0,-0.31,231,231,109,0,0.287,-13.34,-0.9827,0,0,0.009,1,0.193,6,22
24.1434,183291,0.643,1.138,3.96,-336,-0.538,245,0,0,0,0.39,198,198,100,0,0.268,-17.25,-0.9245,0,0,0.013,1,0.2,7,22
24.20576,183331,0.747,1.165,4.59,-353,-0.565,187,0,0,0,-0.03,210,210,99,0,0.265,-18.4,-0.8725,0,0,0.145,1,0.198,6,22
24.20642,183351,0.787,1.12,3.05,-325,-0.52,162,0,0,0,-0.31,224,224,111,0,0.268,-19.26,-1,0,0,0.026,1,0.183,8,22
24.22393,183371,0.825,1.163,1.16,-352,-0.563,189,0,0,0,1.01,154,154,96,0,0.248,-21.53,-0.9198,0,0,0.141,1,0.213,7,22
24.24202,183391,0.85,1.074,-0.73,-296,-0.474,166,0,0,0,-0.66,232,232,121,0,0.262,-23.76,-1,0,0,0.051,1,0.193,6,22
24.29251,183431,0.938,1.056,0.6,-285,-0.456,72,0,0,0,-0.24,212,212,120,0,0.263,-23.96,-1,0,0,0,1,0.177,8,22
24.30583,183451,0.95,1.117,-0.45,-323,-0.517,114,0,0,0,0.18,196,196,96,0,0.256,-26.24,-1,0,0,0.017,1,0.172,9,22
24.32384,183471,0.944,1.056,-0.94,-285,-0.456,89,0,0,0,-0.24,224,224,108,0,0.264,-24,-1,0,0,0.111,1,0.16,9,22
24.34757,183491,0.943,1.12,1.09,-325,-0.52,91,0,0,0,-1.57,294,294,83,0,0.265,-27.23,-1,0,0,0.218,1,0.147,11,22
24.40328,183531,0.874,0.982,-1.85,-239,-0.382,101,0,0,0,-0.94,252,252,110,0,0.273,-21.21,-1,0,0,0.03,1,0.161,9,22
24.4064,183551,0.864,0.858,-1.85,-161,-0.258,29,0,0,0,-1.99,303,303,144,0,0.266,-23.52,-1,0,0,-0.013,1,0.138,11,22
24.42419,183571,0.848,0.912,-1.36,-195,-0.312,67,0,0,0,-1.43,290,290,120,0,0.275,-18.68,-1,0,0,0.004,1,0.126,12,22
24.4423,183591,0.833,0.747,-2.41,-92,-0.147,-10,0,0,0,-0.94,274,274,169,0,0.279,-13.95,-0.8248,0,0,0.021,1,0.125,12,22
24.48756,183631,0.909,0.806,4.24,-129,-0.206,-125,0,0,0,-1.43,325,325,143,0,0.26,-29.67,-1,0,0,0.188,1,0.134,12,22
24.50611,183651,0.75,0.656,3.4,-35,-0.056,-133,0,0,0,-0.45,271,271,184,0,0.261,-23.86,-1,0,0,0.081,1,0.149,10,22
24.52771,183671,0.644,0.685,-0.87,-53,-0.085,36,0,0,0,-0.52,273,273,168,0,0.281,-16.31,-0.8358,0,0,0.013,1,0.118,12,22
24.54222,183691,0.55,0.594,-4.92,4,0.006,110,0,0,0,-1.08,302,302,194,0,0.286,-8.87,-0.1784,0,0,-0.013,1,0.098,14,22
24.61124,183731,0.428,0.712,-4.15,-70,-0.112,263,0,0,0,-0.1,259,259,148,0,0.273,-12.5,-0.3958,0,0,0.021,1,0.098,14,22
24.61138,183751,0.332,0.675,-1.85,-47,-0.075,255,0,0,0,-1.01,300,300,161,0,0.277,-12.07,-0.44,0,0,0.133,1,0.097,14,22
24.62796,183771,0.333,0.701,-2.41,-63,-0.101,275,0,0,0,-0.17,255,255,154,0,0.288,-6.11,0.017,0,0,0.098,1,0.097,14,22
24.64626,183791,0.29,0.69,-0.17,-56,-0.09,255,0,0,0,-0.87,290,290,168,0,0.282,-12.89,-0.8952,0,0,0.013,1,0.111,14,22
24.69276,183831,0.209,0.829,-0.59,-143,-0.229,415,0,0,0,-0.17,253,253,143,0,0.287,-2.47,0.4094,0,0,0.038,1,0.103,14,22
24.70577,183851,0.213,0.814,-0.17,-134,-0.214,393,0,0,0,-0.73,280,280,158,0,0.264,-5.88,0.6405,0,0,0.021,1,0.096,14,22
24.72377,183871,0.22,0.936,1.44,-210,-0.336,436,0,0,0,0.11,238,238,137,0,0.274,-13.97,-1,0,0,-0.004,1,0.073,15,22
24.74602,183891,0.248,0.99,2.63,-244,-0.39,437,0,0,0,0.25,232,232,133,0,0.306,19.35,1,0,0,-0.004,1,0.07,16,22
24.80836,183931,0.316,1.04,3.82,-275,-0.44,400,0,0,0,0.18,236,236,140,0,0.286,-10.41,-0.6233,0,0,-0.009,1,0.054,17,22
24.80849,183951,0.36,1.066,2.91,-291,-0.466,402,0,0,0,0.04,242,242,146,0,0.285,-21.98,-1,0,0,-0.009,1,0.035,19,22
24.82673,183971,0.419,0.965,2.84,-228,-0.365,301,0,0,0,0.32,227,227,185,0,0.279,-4.06,0.7857,0,0,-0.034,1,0.063,17,22
24.84477,183991,0.466,1.101,1.93,-313,-0.501,381,0,0,0,-0.17,251,251,153,0,0.286,-1.78,1,0,0,-0.231,1,0.065,16,22
24.89007,184031,0.586,1.138,3.12,-336,-0.538,305,0,0,0,1.08,195,195,147,0,0.287,-6.14,-0.026,0,0,-0.064,1,0.073,16,22
24.91143,184051,0.638,1.192,3.89,-370,-0.592,283,0,0,0,1.36,182,182,135,0,0.292,0.92,1,0,0,-0.004,1,0.066,16,22
24.9285,184071,0.7,1.243,3.33,-402,-0.643,293,0,0,0,0.8,209,209,120,0,0.297,5.57,1,0,0,-0.009,1,0.096,15,22
24.94315,184091,0.752,1.174,2.35,-359,-0.574,214,0,0,0,3.67,63,63,139,0,0.288,-3.76,0.8018,0,0,-0.098,1,0.087,15,22
25.01061,184131,0.876,1.171,1.58,-357,-0.571,159,0,0,0,0.87,209,209,136,0,0.299,-7.86,-0.4116,0,0,-0.086,1,0.081,15,22
25.01074,184151,0.936,1.162,2.63,-351,-0.562,99,0,0,0,1.01,203,203,134,0,0.292,-9.66,-0.6574,0,0,-0.073,1,0.099,13,22
25.03397,184171,0.971,1.157,0.53,-348,-0.557,117,0,0,0,0.59,225,225,130,0,0.287,-19.78,-1,0,0,-0.094,1,0.108,13,22
25.04518,184191,1.012,1.09,1.79,-306,-0.49,13,0,0,0,0.18,250,250,139,0,0.286,-18.45,-1,0,0,-0.086,1,0.099,14,22
25.09212,184231,1.047,1.037,0.11,-273,-0.437,-5,0,0,0,0.18,255,255,136,0,0.284,-13.01,-0.6131,0,0,-0.086,1,0.147,11,22
25.10916,184251,1.03,1.12,1.23,-325,-0.52,40,0,0,0,-0.38,283,283,99,0,0.313,1.04,0.3056,0,0,-0.056,1,0.138,11,22
25.12906,184271,0.983,1.042,-0.1,-276,-0.442,36,0,0,0,-0.59,293,293,108,0,0.271,-23.97,-1,0,0,-0.017,1,0.162,12,22
25.14249,184291,0.959,0.891,-0.8,-182,-0.291,-32,0,0,0,-0.03,264,264,147,0,0.279,-24.3,-1,0,0,0.009,1,0.136,11,22
25.21341,184331,0.928,0.869,-2.82,-168,-0.269,36,0,0,0,-2.83,397,397,142,0,0.28,-17.23,-1,0,0,-0.06,1,0.155,11,22
25.21383,184351,0.919,0.851,-3.59,-157,-0.251,37,0,0,0,0.04,257,257,139,0,0.267,-23.85,-1,0,0,-0.239,1,0.169,10,22
25.22825,184371,0.875,0.73,-3.94,-81,-0.13,-19,0,0,0,1.22,201,201,170,0,0.277,-20.65,-1,0,0,-0.06,1,0.147,11,22
25.24898,184391,0.848,0.691,-4.29,-57,-0.091,-20,0,0,0,1.5,189,189,174,0,0.267,-21.32,-1,0,0,-0.047,1,0.184,8,22
25.28944,184431,0.734,0.558,-3.66,26,0.042,-43,0,0,0,0.04,263,263,201,0,0.265,-27.62,-1,0,0,0,1,0.173,9,22
25.30691,184451,0.648,0.571,-4.85,18,0.029,38,0,0,0,0.04,262,262,215,0,0.277,-19.74,-1,0,0,-0.004,1,0.172,10,22
25.33364,184471,0.557,0.613,-4.08,-8,-0.013,110,0,0,0,-0.1,267,267,206,0,0.271,-16.32,-0.8448,0,0,-0.03,1,0.181,9,22
25.35072,184491,0.455,0.675,-5.13,-47,-0.075,246,0,0,0,-1.71,346,346,185,0,0.28,-12.27,-0.6231,0,0,-0.038,1,0.184,8,22
25.40317,184531,0.279,0.658,-3.73,-36,-0.058,314,0,0,0,-0.24,275,275,195,0,0.266,-22.29,-1,0,0,-0.056,1,0.18,8,22
25.40783,184551,0.192,0.586,-3.31,9,0.014,313,0,0,0,0.66,230,230,204,0,0.282,-9.61,-0.5236,0,0,-0.03,1,0.181,9,22
25.42873,184571,0.131,0.635,-2.55,-22,-0.035,374,0,0,0,0.66,231,231,180,0,0.273,-15.12,-0.8766,0,0,0,1,0.185,8,22
25.44953,184591,0.082,0.667,-1.08,-42,-0.067,397,0,0,0,1.01,213,213,174,0,0.262,-17.24,-0.8335,0,0,0.009,1,0.196,7,22
25.48737,184631,0.036,0.848,0.88,-155,-0.248,508,0,0,0,0.94,205,205,141,0,0.272,-9.79,-0.4407,0,0,0.013,1,0.205,5,22
25.50623,184651,0.034,0.941,2.35,-213,-0.341,545,0,0,0,0.8,201,201,129,0,0.279,-5.75,-0.1014,0,0,0.004,1,0.202,7,22
25.52396,184671,0.033,0.987,2.91,-242,-0.387,564,0,0,0,0.87,185,185,128,0,0.263,-13.58,-0.5297,0,0,0.009,1,0.193,7,22
25.54358,184691,0.027,0.938,1.86,-211,-0.338,555,0,0,0,0.73,181,181,163,0,0.286,-2.13,0.1538,0,0,0.06,1,0.186,8,22
25.60489,184731,0.17,1.518,3.4,-574,-0.918,815,0,0,0,0.52,190,190,17,0,0.262,-14.59,-0.6907,0,0,0.03,1,0.211,5,22
25.61227,184751,0.212,1.573,5.5,-608,-0.973,777,0,0,0,0.66,183,183,16,0,0.264,-14.89,-0.7563,0,0,-0.004,1,0.19,8,22
25.63184,184771,0.335,1.754,8.01,-721,-1.154,776,0,0,0,0.32,202,202,-18,0,0.267,-17.27,-1,0,0,0,1,0.186,8,22
25.64685,184791,0.479,1.762,9.97,-726,-1.162,649,0,0,0,0.87,175,175,5,0,0.26,-11.75,-0.4238,0,0,0.026,1,0.246,8,22
25.69206,184831,0.875,1.638,10.32,-649,-1.038,325,0,0,0,1.5,134,134,85,0,0.249,-25.11,-1,0,0,0.141,1,0.207,6,22
25.71394,184851,1.021,1.592,8.15,-620,-0.992,223,0,0,0,0.18,199,199,107,0,0.262,-17.44,-0.8293,0,0,0.03,1,0.203,6,22
25.72537,184871,1.187,1.568,8.43,-605,-0.968,94,0,0,0,-0.45,230,230,112,0,0.275,-21.2,-1,0,0,0.09,1,0.186,8,22
25.74264,184891,1.331,1.534,3.26,-584,-0.934,81,0,0,0,-1.22,265,265,111,0,0.264,-27.53,-1,0,0,0.09,1,0.191,8,22
25.8053,184931,1.487,1.338,-0.17,-461,-0.738,-83,0,0,0,-0.66,238,238,134,0,0.28,-16.82,-0.978,0,0,0,1,0.187,8,22
25.80876,184951,1.513,1.302,-1.57,-439,-0.702,-110,0,0,0,-0.94,258,258,124,0,0.297,-11.72,-0.8682,0,0,0,1,0.172,9,22
25.8282,184971,1.504,1.221,-3.17,-388,-0.621,-123,0,0,0,-0.87,263,263,122,0,0.278,-21.41,-1,0,0,0.051,1,0.178,9,22
25.84932,184991,1.444,1.149,-6.04,-343,-0.549,-67,0,0,0,-2.06,330,330,121,0,0.282,-20.31,-1,0,0,0.227,1,0.172,9,22
25.88909,185031,1.326,0.933,-9.33,-208,-0.333,-87,0,0,0,-0.66,272,272,136,0,0.279,-20.28,-1,0,0,0.12,1,0.174,10,22
25.90962,185051,1.203,0.646,-11.57,-29,-0.046,-146,0,0,0,-0.1,239,239,202,0,0.27,-21.78,-1,0,0,0.047,1,0.177,9,22
25.92558,185071,1.079,0.47,-11.36,81,0.13,-187,0,0,0,-1.36,301,301,237,0,0.283,-17.46,-1,0,0,-0.009,1,0.139,11,22
