pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
38.80073,55681,0.428,0.362,0.11,149,0.238,-40,0,0,0,0.63,462,462,297,0,0.27,-15.36,-0.5051,0,0,-0.056,1,0.145,2,22
38.81007,55701,0.435,0.368,1.09,145,0.232,-69,0,0,0,0.07,492,492,297,0,0.282,-8.32,0.1125,0,0,-0.051,1,0.128,2,22
38.82784,55721,0.426,0.381,-0.59,137,0.219,-17,0,0,0,0.07,493,493,294,0,0.261,-16.81,-0.4459,0,0,-0.021,1,0.158,0,22
38.84663,55741,0.43,0.39,-0.17,131,0.21,-25,0,0,0,-0.14,504,504,291,0,0.261,-16.81,-0.4459,0,0,0.004,1,0.158,20,22
38.90978,55781,0.414,0.408,-0.8,120,0.192,9,0,0,0,0.21,487,487,291,0,0.258,-17.19,-0.5287,0,0,-0.009,1,0.186,19,22
38.91441,55801,0.399,0.427,-0.38,108,0.173,27,0,0,0,0.49,473,473,292,0,0.281,-9,-0.2243,0,0,-0.004,1,0.182,19,22
38.93378,55821,0.375,0.434,-0.8,104,0.166,52,0,0,0,-0,496,496,293,0,0.264,-12.65,-0.2429,0,0,-0.009,1,0.192,18,22
38.95287,55841,0.367,0.458,-0.31,89,0.142,68,0,0,0,0.49,471,471,295,0,0.251,-19.34,-0.6781,0,0,0,1,0.196,17,22
38.99182,55881,0.346,0.486,-0.31,71,0.114,95,0,0,0,0.84,454,454,295,0,0.269,-17.3,-0.7472,0,0,0.004,1,0.17,0,22
39.01607,55901,0.344,0.507,-0.87,58,0.093,123,0,0,0,0.77,458,458,294,0,0.269,-17.3,-0.7472,0,0,0.004,1,0.17,20,22
39.02875,55921,0.34,0.534,-0.03,41,0.066,123,0,0,0,0.35,479,479,294,0,0.414,12.73,0.0964,0,0,0.013,1,0.767,12,22
39.04616,55941,0.343,0.552,-0.94,30,0.048,154,0,0,0,0.63,465,465,296,0,0.252,-15.59,-0.3589,0,0,0.017,1,0.183,17,22
39.10853,55981,0.337,0.606,-0.03,-4,-0.006,176,0,0,0,0.07,493,493,294,0,0.247,-18.44,-0.5985,0,0,0.047,1,0.194,18,22
39.11025,56001,0.342,0.629,1.58,-18,-0.029,155,0,0,0,0.28,479,479,295,0,0.262,-16.08,-0.5212,0,0,0.077,1,0.167,1,22
39.13297,56021,0.353,0.654,1.09,-34,-0.054,177,0,0,0,0.28,478,478,295,0,0.251,-14.41,-0.2709,0,0,0.038,1,0.193,0,22
39.1474,56041,0.382,0.682,2.06,-51,-0.082,153,0,0,0,-0.28,506,506,296,0,0.24,-22.25,-0.7594,0,0,0.004,1,0.176,1,22
