pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
68.88095,228021,1.402,0.557,-4.01,27,0.043,-533,0,0,0,-0.38,326,326,208,0,0.296,-19.7,-1,0,0,-0.064,1,0.108,3,22
68.89742,228041,1.366,0.474,-3.52,79,0.126,-579,0,0,0,-0.24,322,322,196,0,0.297,-19.23,-1,0,0,-0.141,1,0.108,3,22
68.91538,228061,1.23,0.256,-6.04,215,0.344,-576,0,0,0,0.04,308,308,168,0,0.286,-22.49,-1,0,0,-0.073,1,0.158,1,22
68.95803,228101,0.941,0.094,-7.58,316,0.506,-457,0,0,0,-0.59,346,346,165,0,0.285,-24.33,-1,0,0,-0.06,1,0.132,3,22
68.9763,228121,0.756,0.094,-8,316,0.506,-315,0,0,0,-1.22,377,377,188,0,0.275,-22.45,-1,0,0,-0.068,1,0.169,0,22
68.99491,228141,0.619,0.12,-8.42,300,0.48,-189,0,0,0,0.66,286,286,210,0,0.286,-20.24,-1,0,0,-0.12,1,0.149,1,22
69.01967,228161,0.448,0.051,-6.46,343,0.549,-156,0,0,0,0.8,279,279,193,0,0.292,-15.71,-1,0,0,-0.038,1,0.149,1,22
69.0741,228201,0.188,0.034,-4.29,354,0.566,-26,0,0,0,0.73,281,281,179,0,0.273,-21.41,-1,0,0,0,1,0.171,0,22
69.07909,228221,0.077,0.05,-4.08,344,0.55,61,0,0,0,0.8,272,272,172,0,0.289,-10.08,-0.925,0,0,0.004,1,0.158,1,22
69.09445,228241,0.02,-0.058,-1.22,411,0.658,-35,0,0,0,0.66,279,279,124,0,0.282,-11.55,-0.6858,0,0,-0.021,1,0.169,0,22
69.11263,228261,-0.024,0.059,-0.8,338,0.541,72,0,0,0,0.73,275,275,140,0,0.282,-15.22,-1,0,0,-0.197,1,0.157,1,22
